0,0.994572
2,0.997448
4,0.99532
6,0.997025
8,0.995887
10,0.996291
12,0.99536
14,0.994957
16,0.993839
18,0.993188
20,0.98973
22,0.985958
24,0.981093
26,0.978609
28,0.975088
30,0.969621
32,0.961659
34,0.953753
36,0.957658
38,0.94281
40,0.938759
42,0.93157
44,0.934827
46,0.922609
48,0.910751
50,0.903558
52,0.903143
54,0.892678
56,0.890357
58,0.877739
60,0.884771
62,0.861147
64,0.867087
66,0.847287
68,0.851054
70,0.848306
72,0.835018
74,0.82683
76,0.835477
78,0.823805
80,0.813594
82,0.810531
84,0.802442
86,0.792654
88,0.789862
90,0.773128
92,0.783973
94,0.768539
96,0.760656
98,0.768295
100,0.754824
102,0.764942
104,0.751076
106,0.744722
108,0.742115
110,0.742713
112,0.735295
114,0.581026
116,-0.00795141
118,-0.00237875
120,0.00907499
122,0.00364087
124,-0.000958926
126,-0.0256186
